tree,orchard,crown_area_m2,ht_m,pre_helene_vol,post_helene_vol,damage,rel_ht,rel_dens_1.8ha,HELENE_MSW,predicted_dbh
339,GN,112,11.461,1009.112,906.014,10.22,0.935566379,6,31.54177856,31.99
340,GN,75,12.935,782.559,499.947,36.11,0.958594478,7,31.54177856,29.45
341,GN,122,13.865,1272.489,4.028,99.68,1.145662622,6,31.54177856,38
342,GN,92,12.196,891.812,314.897,64.69,1.041642773,7,31.54177856,30.82
343,GN,111,14.151,1269.9,941.134,25.89,1.055367451,5,31.54177856,37.02
344,GN,82,8.117,496.729,367.179,26.08,0.64001577,6,31.54177856,22.27
345,GN,113,14.334,1296.827,771.126,40.54,1.086861859,7,31.54177856,37.65
346,GN,80,12.7,838.312,595.617,28.95,0.951857496,6,31.54177856,29.89
347,GN,142,13.043,1391.978,840.569,39.61,0.973612511,6,31.54177856,38.76
348,GN,91,13.328,933.676,268.99,71.19,1.092305531,7,31.54177856,32.62
349,GN,76,13.397,818.057,750.764,8.23,0.985001103,7,31.54177856,30.33
350,GN,115,14.026,1259.73,589.948,53.17,0.998974388,5,31.54177856,37.35
351,GN,128,13.502,1333.984,506.257,62.05,0.979932504,4,31.54177856,38.04
352,GN,92,13.166,934.532,449.592,51.89,0.930278568,4,31.54177856,32.49
353,GN,46,8.414,307.451,193.517,37.06,0.670339051,7,31.54177856,18.34
354,GN,110,11.894,1018.094,578.174,43.21,0.891995843,7,31.54177856,32.6
355,GN,174,13.48,1726.628,704.703,59.19,1.012772352,5,31.54177856,43.29
356,GN,112,13.28,1218.895,1049.861,13.87,0.988830975,6,31.54177856,35.52
357,GN,99,12.867,1023.821,865.386,15.47,0.994473857,6,31.54177856,32.98
358,GN,81,11.439,710.164,3.145,99.56,0.881856377,4,31.54177856,27.99
359,GN,93,12.537,956.794,155.227,83.78,0.968906178,6,31.54177856,31.55
360,GN,119,12.818,1212.859,248.864,79.48,0.970354893,5,31.54177856,35.53
361,GN,91,12.554,957.442,681.538,28.82,0.996123328,7,31.54177856,31.3
362,GN,90,11.636,856.17,602.38,29.64,0.98881465,8,31.54177856,29.56
363,GN,163,12.784,1599.158,1126.35,29.57,0.957973748,6,31.54177856,40.47
364,GN,121,11.348,1124.455,950.217,15.5,0.898910819,6,31.54177856,32.78
365,GN,111,13.766,1178.602,870.339,26.15,1.054607299,5,31.54177856,36.31
366,GN,144,13.113,1405.213,1218.489,13.29,1.067768662,4,31.54177856,39.15
367,GN,77,12.094,773.871,635.241,17.91,1.033619999,8,31.54177856,28.46
368,GN,72,12.796,725.849,20.95,97.11,0.987980955,6,31.54177856,28.74
369,GN,178,14.582,2149.777,1529.863,28.84,1.053441456,4,31.54177856,46.39
370,GN,82,12.571,801.538,733.65,8.47,0.980873704,8,31.54177856,29.99
371,GN,180,14.078,2079.922,1163.762,44.05,1.182386466,7,31.54177856,45.39
372,GN,80,13.59,879.417,645.337,26.62,1.06160471,8,31.54177856,31.3
373,GN,112,13.864,1172.683,797.006,32.04,1.048045875,7,31.54177856,36.63
374,GN,93,12.09,948.827,700.362,26.19,0.856050414,5,31.54177856,30.77
375,GN,93,12.867,981.74,888.934,9.45,0.957579817,8,31.54177856,32.13
376,GN,96,12.622,998.961,1016.613,0,0.971315339,8,31.54177856,32.12
377,GN,99,12.521,1006.093,803.932,20.09,0.948723954,11,31.54177856,32.36
378,GN,136,12.399,1357.803,1131.889,16.64,0.908458134,5,31.54177856,36.68
379,GN,98,13.199,1027.349,941.559,8.35,0.96536138,5,31.54177856,33.43
380,GN,125,13.05,1343.351,1093.42,18.61,0.936759744,5,31.54177856,36.75
381,GN,104,13.895,1089.11,881.654,19.05,1.044776119,8,31.54177856,35.54
382,GN,123,13.015,1328.028,1233.545,7.11,0.950751811,6,31.54177856,36.43
383,GN,130,14.034,1461.782,1116.44,23.62,1.057712961,4,31.54177856,39.39
384,GN,179,14.023,1870.909,1814.01,3.04,1.018343694,5,31.54177856,45.15
385,GN,51,14.067,622.341,98.182,84.22,1.025964554,6,31.54177856,26.41
386,GN,55,12.831,591.622,443.811,24.98,0.948643778,8,31.54177856,25.72
387,GN,97,13.295,1057.117,789.427,25.32,1.030194235,6,31.54177856,33.45
388,GN,159,13.248,1652.298,1461.885,11.52,1.054525193,5,31.54177856,41.13
389,GN,59,13.078,618.239,511.817,17.21,1.012081137,9,31.54177856,26.82
390,GN,134,14.362,1460.068,1000.67,31.46,1.047449568,5,31.54177856,40.58
391,GN,145,13.177,1356.921,1299.003,4.27,0.997260315,5,31.54177856,39.4
392,GN,94,14.137,1054.306,939.504,10.89,1.029208346,5,31.54177856,34.45
393,GN,110,12.289,1121.879,1062.075,5.33,0.950469473,5,31.54177856,33.37
394,GN,125,12.361,1180.416,1000.902,15.21,0.965571113,4,31.54177856,35.34
395,GN,104,12.974,1029.833,945.309,8.21,1.016102252,5,31.54177856,33.87
396,GN,95,11.839,878.167,787.402,10.34,1.063128592,7,31.54177856,30.59
397,GN,151,12.261,1432.012,1331.021,7.05,0.973018014,4,31.54177856,38
398,GN,157,12.285,1518.466,1323.336,12.85,1.003348579,3,31.54177856,38.67
399,GN,95,11.358,901.429,931.835,0,0.993136012,4,31.54177856,29.72
400,GN,110,12.475,1082.398,893.719,17.43,0.909853402,5,31.54177856,33.73
401,GN,68,12.745,723.167,687.177,4.98,0.99008967,7,31.54177856,27.99
402,GN,111,12.948,1168.676,876.816,24.97,0.968302298,7,31.54177856,34.76
403,GN,84,12.849,827.161,532.001,35.68,0.985453523,9,31.54177856,30.75
404,GN,80,14.026,899.905,696.992,22.55,1.076841873,8,31.54177856,31.97
405,GN,140,12.847,1481.58,297.793,79.9,1.007094422,6,31.54177856,38.11
406,GN,124,15.363,1432.538,4.01,99.72,1.186446568,8,31.54177856,41.2
407,GN,178,14.705,2001.583,1320.041,34.05,1.195577056,8,31.54177856,46.69
408,GN,105,13.555,1131.824,799.822,29.33,1.051998448,9,31.54177856,35.07
409,GN,124,13.66,1245.232,815.913,34.48,1.056656316,7,31.54177856,37.85
410,GN,152,13.97,1590.272,438.207,72.44,1.036850113,6,31.54177856,41.97
411,GN,130,13.165,1422.289,1098.281,22.78,1.003309708,7,31.54177856,37.6
412,GN,102,13.252,1088.398,1053.969,3.16,1.019253942,9,31.54177856,34.1
413,GN,160,14.454,1734.799,1529.196,11.85,1.101245157,7,31.54177856,44.01
414,GN,113,13.992,1170.802,806.631,31.1,1.037197373,5,31.54177856,37.01
415,GN,83,12.919,913.85,73.856,91.92,0.969621916,8,31.54177856,30.71
416,GN,47,11.86,464.271,469.208,0,0.920890867,6,31.54177856,22.92
417,GN,105,13.082,1113.94,1132.523,0,1.004472598,8,31.54177856,34.2
418,GN,103,12.888,1113.901,859.448,22.84,0.977993626,6,31.54177856,33.57
419,GN,89,13.529,954.211,836.101,12.38,1.026822308,5,31.54177856,32.65
420,GN,142,14.439,1507.756,1325.414,12.09,1.090064925,5,31.54177856,41.77
421,GN,109,12.86,1110.639,874.883,21.23,0.963704943,9,31.54177856,34.33
422,GN,71,13.301,783.417,653.92,16.53,1.016141354,7,31.54177856,29.32
423,GN,100,12.943,1037.79,813.569,21.61,1.004189619,5,31.54177856,33.26
424,GN,178,14.296,1923.151,810.117,57.88,1.108045264,5,31.54177856,45.7
425,GN,123,14.004,1220.854,1304.359,0,1.0503,9,31.54177856,38.4
426,GN,107,13.368,1101.466,933.23,15.27,1.069183396,8,31.54177856,35.01
427,GN,131,12.365,1223.12,1107.01,9.49,1.01402329,2,31.54177856,36.04
428,GN,157,12.206,1599.081,1410.728,11.78,0.961746051,4,31.54177856,38.49
429,GN,53,9.995,390.012,437.089,0,0.776986583,5,31.54177856,21.6
430,GN,107,13.405,1094.248,888.16,18.83,1.052009059,7,31.54177856,35.08
431,GN,124,12.182,1149.315,1200.621,0,0.991091405,6,31.54177856,34.85
432,GN,45,13.23,462.417,373.277,19.28,1.004664786,7,31.54177856,24.09
433,GN,122,13.066,1143.711,1002.274,12.37,1.090893911,3,31.54177856,36.41
434,GN,64,12.929,645.392,16.905,97.38,1.029074659,7,31.54177856,27.54
435,GN,65,8.682,418.642,29.435,92.97,0.671870919,8,31.54177856,21.34
436,GN,98,12.306,929.137,789.016,15.08,0.978574999,7,31.54177856,31.83
437,GN,124,11.849,1060.624,920.834,13.18,0.935585244,5,31.54177856,34.16
438,GN,121,12.488,1170.029,727.4,37.83,1.017601043,7,31.54177856,35.12
439,GN,93,12.253,892.025,734.989,17.6,1.01305278,8,31.54177856,31.06
440,GN,140,12.263,1266.152,3.374,99.73,0.979629334,7,31.54177856,36.83
441,GN,149,11.451,1315.355,719.707,45.28,0.938516809,6,31.54177856,35.93
442,GN,61,11.996,585.635,574.456,1.91,0.962143086,6,31.54177856,25.71
443,GN,114,13.746,1128.27,89.225,92.09,1.109097825,7,31.54177856,36.68
444,GN,83,11.132,660.566,707.201,0,0.910125089,7,31.54177856,27.75
445,GN,112,12.31,1134.181,431.318,61.97,0.987508595,7,31.54177856,33.66
446,GN,103,11.739,962.19,3.424,99.64,0.973844513,7,31.54177856,31.44
447,GN,158,12.314,1508.734,373.543,75.24,0.969628113,7,31.54177856,38.84
448,GN,160,12.52,1504.407,194.282,87.09,1.090605906,7,31.54177856,39.54
449,GN,161,11.9,1398.248,374.635,73.21,0.932660355,5,31.54177856,38.16
450,GN,131,12.576,1261.134,2.412,99.81,1.052428972,6,31.54177856,36.49
451,GN,96,11.04,828.08,3.107,99.62,0.903621854,8,31.54177856,29.27
452,GN,107,11.514,1045.568,4.166,99.6,0.932868816,7,31.54177856,31.5
453,GN,110,11.846,1055.511,3.422,99.68,1.007019334,7,31.54177856,32.51
454,GN,113,11.91,1043.655,190.782,81.72,0.973561903,7,31.54177856,33
455,GN,104,11.527,907.165,31.995,96.47,0.834483591,6,31.54177856,31.16
456,GN,115,11.849,1086.707,120.915,88.87,0.993531617,7,31.54177856,33.12
457,GN,131,12.367,1261.139,3.64,99.71,1.069730371,7,31.54177856,36.05
458,GN,101,11.619,905.458,600.367,33.69,0.959283365,6,31.54177856,30.96
459,GN,108,11.579,986.843,872.572,11.58,0.936357755,7,31.54177856,31.75
460,GN,107,12.159,1062.33,864.283,18.64,0.971820372,7,31.54177856,32.74
461,GN,112,13.658,1168.883,1046.553,10.47,1.099353385,6,31.54177856,36.24
462,GN,103,11.584,887.277,640.981,27.76,0.908386172,7,31.54177856,31.15
463,GN,110,10.795,917.818,748.784,18.42,0.681132718,5,31.54177856,30.44
464,GN,75,11.856,711.911,609.08,14.44,0.957518979,3,31.54177856,27.78
465,GN,138,11.87,1296.997,1121.32,13.54,0.820374594,4,31.54177856,35.75
466,GS,28,6.066,125.8,2.688,97.86,0.918061567,5,31.54177856,12.6
467,GS,41,6.242,214.916,3.344,98.44,0.937553978,8,31.54177856,14.63
468,GS,32,5.206,119.451,2.694,97.74,0.763392857,9,31.54177856,12.06
469,GS,27,5.303,108.028,2.728,97.47,0.750722996,7,31.54177856,11.52
470,GS,35,7.64,215.689,5.938,97.25,1.034809698,6,31.54177856,15.62
471,GS,32,7.658,177.261,170.542,3.79,1.13546053,10,31.54177856,15.13
472,GS,19,4.544,67.621,33.719,50.14,0.665440877,9,31.54177856,9.44
473,GS,25,6.194,118.478,142.644,0,0.964513729,9,31.54177856,12.26
474,GS,30,6.535,152.551,2.947,98.07,1.086966853,7,31.54177856,13.47
475,GS,75,9.583,510.585,535.123,0,1.54306302,8,31.54177856,24.08
476,GS,25,5.521,107.269,1.54,98.56,0.8332956,8,31.54177856,11.49
477,GS,39,6.402,179.38,12.588,92.98,1.022901576,6,31.54177856,14.6
478,GS,28,5.596,121.721,3.273,97.31,0.698312868,5,31.54177856,12.03
479,GS,37,7.139,188.131,15.573,91.72,1.038232205,9,31.54177856,15.3
480,GS,13,4.349,45.733,36.659,19.84,0.62115261,10,31.54177856,8.19
481,GS,22,5.865,101.382,75.939,25.1,0.969381431,8,31.54177856,11.38
482,GS,11,4.212,38.335,18.604,51.47,0.630930218,7,31.54177856,7.65
483,GS,50,9.783,357.314,2.632,99.26,1.414648254,6,31.54177856,20.82
484,GS,72,9.454,492.8,340.106,30.98,1.461528269,7,31.54177856,23.49
485,GS,22,5.397,91.563,2.043,97.77,0.705813117,6,31.54177856,10.87
486,GS,25,5.142,109.039,2.067,98.1,0.796591789,5,31.54177856,11.04
487,GS,65,9.227,434.616,9.042,97.92,1.477088086,8,31.54177856,22.21
488,GS,32,7.226,180.265,2.732,98.48,0.889062051,6,31.54177856,14.62
489,GS,39,7.928,224.407,3.272,98.54,1.06134033,5,31.54177856,16.62
490,GS,28,7.417,156.077,207.23,0,1.087728046,5,31.54177856,14.14
491,GS,35,8.291,208.407,195.059,6.4,1.194955561,6,31.54177856,16.4
492,GS,18,5.554,74.7,87.146,0,0.775435307,7,31.54177856,10.32
493,GS,27,5.88,115.032,100.686,12.47,0.81237911,8,31.54177856,12.22
494,GS,39,8.233,237.845,238.002,0,1.164882328,6,31.54177856,17.01
495,GS,39,7.971,240.085,3.503,98.54,1.105793241,5,31.54177856,16.68
496,GS,59,6.869,284.045,261.635,7.89,0.960392282,7,31.54177856,17.67
497,GS,54,7.311,298.601,285.673,4.33,1.119859079,6,31.54177856,17.81
498,GS,35,6.848,174.076,177.346,0,1.077940184,7,31.54177856,14.63
499,GS,26,7.114,137.547,3.409,97.52,1.001513392,4,31.54177856,13.44
500,GS,29,6.552,143.884,148.559,0,0.907102312,6,31.54177856,13.33
501,GS,73,8.437,430.986,436.951,0,1.262608123,5,31.54177856,21.88
502,GS,39,6.356,186.637,100.549,46.13,1.024527846,6,31.54177856,14.54
503,GS,30,6.077,142.406,3.727,97.38,0.851393003,7,31.54177856,12.92
504,GS,38,7.392,211.53,5.465,97.42,1.040564953,6,31.54177856,15.78
505,GS,21,5.879,96.745,3.37,96.52,0.854505814,6,31.54177856,11.21
506,GS,48,8.609,298.864,200.11,33.04,1.464863025,6,31.54177856,18.91
507,GS,29,6.973,154.417,2.515,98.37,0.961992136,4,31.54177856,13.82
508,GS,23,6.8,125.651,3.462,97.24,1.060842434,5,31.54177856,12.54
509,GS,39,6.376,196.664,227.513,0,0.798497182,6,31.54177856,14.56
510,GS,39,6.994,213.455,316.603,0,0.919446544,8,31.54177856,15.4
511,GS,28,4.825,101.151,8.948,91.15,0.676528323,8,31.54177856,11.05
512,GS,24,5.453,94.306,118.891,0,0.910198631,6,31.54177856,11.26
513,GS,43,7.373,259.397,265.902,0,0.938177125,7,31.54177856,16.48
514,GS,18,5.661,85.391,96.569,0,0.841809422,5,31.54177856,10.43
515,GS,65,9.261,457.576,571.238,0,1.219354839,8,31.54177856,22.26
516,GS,29,5.086,113.202,5.52,95.12,0.698402527,9,31.54177856,11.52
517,GS,28,6.992,160.577,149.239,7.06,0.957764486,6,31.54177856,13.67
518,GS,46,6.752,252.089,3.462,98.63,1.027174016,8,31.54177856,15.99
519,GS,27,7.058,143.879,11.122,92.27,0.820098267,7,31.54177856,13.57
520,GS,31,9.277,185.058,283.048,0,1.20884777,8,31.54177856,16.73
521,GS,33,6.798,172.469,2.832,98.36,1.035622699,6,31.54177856,14.26
522,GS,37,7.517,217.297,219.934,0,1.093477249,5,31.54177856,15.79
523,GS,53,7.839,309.936,341.495,0,1.073312846,9,31.54177856,18.5
524,GS,36,5.3,140.956,51.571,63.41,0.728350708,7,31.54177856,12.68
525,GS,18,5.67,80.981,104.527,0,0.854623559,6,31.54177856,10.43
526,GS,31,7.186,181.229,159.947,11.74,1.048534481,8,31.54177856,14.41
527,GS,75,10.757,575.955,638.853,0,1.383981988,8,31.54177856,26.02
528,GS,49,7.823,310.439,321.819,0,1.225599248,5,31.54177856,17.94
529,GS,53,8.551,345.029,342.353,0.78,1.334425718,7,31.54177856,19.55
530,GS,31,7.026,172.251,4.214,97.55,0.937532168,7,31.54177856,14.22
531,GS,28,6.416,141.892,175.526,0,0.980871028,8,31.54177856,13.01
532,GS,37,6.728,177.976,165.382,7.08,0.954210228,7,31.54177856,14.77
533,GS,67,8.874,437.63,494.926,0,1.157082984,7,31.54177856,21.9
534,GS,29,5.312,125.88,129.42,0,0.74727439,6,31.54177856,11.81
535,GS,38,7.796,254.957,245.575,3.68,1.16194694,7,31.54177856,16.3
536,GS,23,4.237,78.626,116.624,0,0.602252941,4,31.54177856,9.65
537,GS,37,6.579,193.667,13.02,93.28,0.942858898,7,31.54177856,14.57
538,GS,30,6.034,146.047,5.943,95.93,0.733502362,7,31.54177856,12.86
539,GS,62,9.281,460.854,61.845,86.58,1.346184529,10,31.54177856,21.89
540,GS,43,6.838,224.969,3.862,98.28,0.932551434,7,31.54177856,15.73
541,GS,6,3.441,19.713,14.299,27.46,0.489463738,7,31.54177856,5.82
542,GS,29,6.488,144.808,141.364,2.38,0.914688519,8,31.54177856,13.26
543,GS,35,6.811,197.882,281.74,0,0.796847841,7,31.54177856,14.58
544,GS,71,9.234,517.086,470.914,8.93,1.298577628,7,31.54177856,22.99
545,GS,27,6.852,153.557,160.203,0,1.082008632,6,31.54177856,13.34
546,GS,30,5.815,136.025,150.201,0,0.834439462,8,31.54177856,12.59
547,GS,38,6.153,179.845,170.136,5.4,0.785567361,9,31.54177856,14.12
548,GS,62,8.337,403.915,460.555,0,1.151917098,6,31.54177856,20.41
549,GS,65,9.36,449.069,491.168,0,1.22619418,8,31.54177856,22.42
550,GS,49,5.505,223.878,5.364,97.6,0.620753813,4,31.54177856,14.38
551,GS,32,5.644,147.139,146.818,0.22,0.754079196,8,31.54177856,12.65
552,GS,64,8.701,423.983,495.999,0,1.167919463,6,31.54177856,21.24
553,GS,38,6.651,198.086,3.155,98.41,0.73451132,6,31.54177856,14.8
554,GS,72,10.284,534.376,603.351,0,1.311943869,8,31.54177856,24.84
555,GS,70,9.96,514.328,410.684,20.15,1.498742449,7,31.54177856,24.05
556,GS,19,5.039,79.491,53.695,32.45,0.751598769,8,31.54177856,9.98
557,GS,26,6.477,126.486,186.687,0,0.724184197,7,31.54177856,12.75
558,GS,27,6.766,142.147,160.805,0,0.850040046,8,31.54177856,13.24
559,GS,78,10.167,584.332,55.762,90.46,1.191282442,6,31.54177856,25.45
560,GS,54,6.313,257.721,4.88,98.11,0.693157363,5,31.54177856,16.22
561,GS,33,7.51,194.749,153.269,21.3,0.958954642,9,31.54177856,15.13
562,GS,27,6.397,137.424,4.295,96.87,0.813350286,5,31.54177856,12.83
563,GS,28,7.287,161.172,3.801,97.64,0.944661406,8,31.54177856,14
564,GS,46,6.789,245.835,3.961,98.39,0.850249584,7,31.54177856,16.05
565,GS,25,6.76,134.284,3.234,97.59,0.842070297,6,31.54177856,12.88
566,GS,55,8.907,373.733,224.759,39.86,1.157204105,7,31.54177856,20.35
567,GS,65,8.184,371.795,73.719,80.17,1.034303459,7,31.54177856,20.53
568,GS,34,7.313,171.26,3.643,97.87,0.939646469,7,31.54177856,15.06
569,GS,34,6.028,156.159,3.017,98.07,0.729794704,7,31.54177856,13.42
570,GS,70,9.599,500.16,529.059,0,1.149408771,8,31.54177856,23.47
571,GS,28,6.44,135.474,4.142,96.94,0.74906367,5,31.54177856,13.04
572,GS,68,8.556,446.333,459.313,0,1.044087652,7,31.54177856,21.5
573,GS,30,7.217,166.304,2.965,98.22,1.012145181,5,31.54177856,14.27
574,GS,67,10.184,456.268,299.581,34.34,1.312946394,5,31.54177856,23.99
575,GS,23,5.541,114.609,4.158,96.37,0.597141995,5,31.54177856,11.2
576,GS,58,9.707,447.345,514.481,0,1.164933195,6,31.54177856,21.96
577,GS,61,8.055,394.31,443.838,0,1.012729844,8,31.54177856,19.84
578,GS,62,7.548,369.521,12.994,96.48,0.903771702,9,31.54177856,19.13
579,GS,35,7.146,215.612,179.511,16.74,0.872953824,5,31.54177856,15.01
580,GS,33,6.686,171.847,2.351,98.63,0.858142147,8,31.54177856,14.12
581,GS,34,5.634,156.757,3.235,97.94,0.722929995,7,31.54177856,12.9
582,GS,21,5.05,86.611,4.961,94.27,0.655112472,5,31.54177856,10.32
583,GS,43,7.904,259.852,7.309,97.19,1.029166667,5,31.54177856,17.2
584,GS,59,8.642,413.552,416.207,0,1.163592298,7,31.54177856,20.5
585,GS,28,6.759,151.294,160.942,0,0.822329467,6,31.54177856,13.41
586,GS,26,8.439,146.505,2.567,98.25,1.076729239,8,31.54177856,14.81
587,GS,35,6.773,186.613,3.369,98.19,0.887049094,7,31.54177856,14.53
588,GS,58,9.304,411.568,332.589,19.19,1.112747527,7,31.54177856,21.37
589,GS,68,8.575,463.346,426.884,7.87,1.091216818,5,31.54177856,21.53
590,GS,58,8.064,377.984,386.562,0,1.103884647,9,31.54177856,19.48
591,GS,60,9.141,404.19,9.737,97.59,1.09521147,6,31.54177856,21.4
592,GS,62,8.614,415.769,9.882,97.62,1.07819883,4,31.54177856,20.85
593,GS,35,5.987,169.255,4.033,97.62,0.729435722,7,31.54177856,13.5
594,GS,68,7.911,413.117,436.868,0,1.032812568,6,31.54177856,20.41
595,GS,26,7.159,150.75,3.126,97.93,0.894539548,6,31.54177856,13.49
596,GS,60,8.646,384.973,190.798,50.44,0.960346551,8,31.54177856,20.64
597,GS,50,8.447,337.615,3.863,98.86,1.221959688,6,31.54177856,18.98
598,GS,35,7.411,192.652,3.598,98.13,0.970661428,6,31.54177856,15.34
599,GS,63,8.321,401.716,5.787,98.56,0.995215883,6,31.54177856,20.51
600,GS,70,9.372,480.602,479.504,0.23,1.053132316,6,31.54177856,23.09
601,GS,22,5.857,106.377,2.146,97.98,0.75374815,6,31.54177856,11.37
602,GS,66,8.377,428.92,26.069,93.92,1.120728868,5,31.54177856,20.96
603,GS,46,9.763,328.942,356.688,0,1.44954864,5,31.54177856,20.12
604,GS,24,6.018,111.195,4.077,96.33,0.756331036,6,31.54177856,11.89
605,GS,37,6.959,187.566,5.056,97.3,0.942017868,6,31.54177856,15.07
606,GS,53,8.642,369.648,10.677,97.11,1.017699636,10,31.54177856,19.68
607,GS,39,8.456,250.396,10.412,95.84,1.039757357,9,31.54177856,17.28
608,GS,57,6.812,300.266,273.046,9.07,0.808306141,6,31.54177856,17.36
609,GS,34,6.648,169.831,4.105,97.58,0.886813846,6,31.54177856,14.23
610,GS,17,4.37,64.464,30.92,52.04,0.501127633,6,31.54177856,8.93
611,GS,63,8.676,436.6,10.033,97.7,1.136643522,5,31.54177856,21.08
612,GS,28,7.282,147.161,2.91,98.02,0.892642624,5,31.54177856,13.99
613,GS,47,7.351,263.349,3.967,98.49,0.953066252,7,31.54177856,16.99
614,GS,29,6.704,162.208,4.089,97.48,0.947542705,7,31.54177856,13.51
615,GS,60,8.498,376.44,393.517,0,1.123776779,7,31.54177856,20.41
616,GS,44,6.503,224.282,5.03,97.76,0.964693666,4,31.54177856,15.38
617,GS,70,9.621,497.547,491.376,1.24,1.228359124,5,31.54177856,23.5
618,GS,29,6.407,143.437,1.552,98.92,0.871493182,4,31.54177856,13.16
619,GS,35,7.091,211.71,2.699,98.73,0.939628442,5,31.54177856,14.94
620,GS,70,9.146,501.691,543.955,0,1.105104172,7,31.54177856,22.72
621,GS,36,7.667,208.983,2.919,98.6,1.017805287,8,31.54177856,15.81
622,GS,32,6.014,154.116,4.009,97.4,0.890058776,7,31.54177856,13.13
623,GS,33,9.693,234.304,244.634,0,1.05775474,4,31.54177856,17.59
624,GS,29,6.942,169.295,4.552,97.31,0.905622635,9,31.54177856,13.79
625,GS,29,5.918,128.49,3.431,97.33,0.805992509,8,31.54177856,12.57
626,GS,24,7.804,155.248,1.629,98.95,1.11032069,5,31.54177856,13.75
627,GS,35,6.53,171.678,2.812,98.36,0.851591028,4,31.54177856,14.22
628,GS,42,8.32,247.391,305.108,0,1.011903857,8,31.54177856,17.6
629,GS,33,7.021,194.971,196.203,0,0.893351712,6,31.54177856,14.54
630,GS,43,8.342,302.906,330.539,0,1.060648442,7,31.54177856,17.79
631,GS,30,5.301,131.079,3.136,97.61,0.678647442,8,31.54177856,11.93
632,GS,58,9.546,400.329,318.919,20.34,1.124514077,6,31.54177856,21.72
633,GS,25,6.609,128.27,136.763,0,0.991168286,9,31.54177856,12.71
634,GS,54,8.233,360.205,5.808,98.39,1.181544202,6,31.54177856,19.22
635,GS,65,7.159,352.52,220.728,37.39,1.009134222,5,31.54177856,18.8
636,GS,42,8.316,279.952,297.125,0,1.064720568,6,31.54177856,17.59
637,GS,47,8.109,323.134,325.81,0,1.16945486,8,31.54177856,18.07
638,GS,37,7.146,210.677,2.149,98.98,1.050295423,5,31.54177856,15.31
639,GS,50,7.925,323.099,258.046,20.13,1.017656501,8,31.54177856,18.23
640,GS,24,6.032,116.263,4.532,96.1,0.76111964,6,31.54177856,11.91
641,GS,36,7.973,214.437,190.517,11.15,1.045118498,5,31.54177856,16.19
642,GS,38,8.22,226.274,3.313,98.54,1.240973253,6,31.54177856,16.83
643,GS,38,7.949,250.5,213.217,14.88,1.101754316,7,31.54177856,16.49
644,GS,59,10.583,446.795,4.763,98.93,1.05332829,5,31.54177666,23.38
645,GS,38,9.585,260.418,1.899,99.27,1.062167553,5,31.54177666,18.46
646,GS,43,7.57,266.313,3.611,98.64,0.802048384,6,31.54177666,16.75
647,GS,48,10.853,404.119,2.135,99.47,1.157388787,7,31.54177666,21.87
648,GS,39,10.122,320.038,3.215,99,1.113123167,6,31.54177666,19.28
